,image_id,split,sat_image_path,mask_path
3228,564189,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/564189_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/564189_mask.png
2482,453682,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/453682_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/453682_mask.png
761,21331,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/21331_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/21331_mask.png
4158,697156,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/697156_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/697156_mask.png
5534,895335,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/895335_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/895335_mask.png
3493,600622,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/600622_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/600622_mask.png
4253,711166,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/711166_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/711166_mask.png
330,150951,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/150951_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/150951_mask.png
803,21916,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/21916_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/21916_mask.png
5855,942422,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/942422_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/942422_mask.png
922,234632,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/234632_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/234632_mask.png
6225,99995,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/99995_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/99995_mask.png
3990,671143,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/671143_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/671143_mask.png
2287,42547,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/42547_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/42547_mask.png
2421,44563,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/44563_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/44563_mask.png
5439,880545,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/880545_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/880545_mask.png
3483,598497,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/598497_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/598497_mask.png
4067,683856,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/683856_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/683856_mask.png
5386,872068,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/872068_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/872068_mask.png
2277,424027,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/424027_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/424027_mask.png
4829,793993,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/793993_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/793993_mask.png
5111,834861,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/834861_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/834861_mask.png
4388,729444,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/729444_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/729444_mask.png
1540,318304,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/318304_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/318304_mask.png
5632,909613,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/909613_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/909613_mask.png
1925,373640,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/373640_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/373640_mask.png
5979,960372,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/960372_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/960372_mask.png
4223,706709,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/706709_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/706709_mask.png
4870,801271,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/801271_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/801271_mask.png
3125,546562,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/546562_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/546562_mask.png
6051,971922,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/971922_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/971922_mask.png
3015,528828,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/528828_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/528828_mask.png
1516,314867,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/314867_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/314867_mask.png
170,126358,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/126358_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/126358_mask.png
4430,734704,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/734704_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/734704_mask.png
3752,63467,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/63467_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/63467_mask.png
4497,745107,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/745107_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/745107_mask.png
5342,86663,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/86663_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/86663_mask.png
5998,963426,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/963426_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/963426_mask.png
3774,638100,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/638100_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/638100_mask.png
1662,337912,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/337912_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/337912_mask.png
1823,359621,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/359621_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/359621_mask.png
4004,67470,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/67470_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/67470_mask.png
1503,31268,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/31268_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/31268_mask.png
238,136722,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/136722_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/136722_mask.png
5583,901933,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/901933_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/901933_mask.png
5232,852321,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/852321_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/852321_mask.png
3334,578203,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/578203_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/578203_mask.png
5692,920279,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/920279_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/920279_mask.png
1403,300567,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/300567_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/300567_mask.png
1410,301319,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/301319_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/301319_mask.png
2254,421122,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/421122_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/421122_mask.png
890,230359,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/230359_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/230359_mask.png
1558,320503,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/320503_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/320503_mask.png
3795,641221,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/641221_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/641221_mask.png
1478,30940,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/30940_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/30940_mask.png
6106,979932,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/979932_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/979932_mask.png
4658,767677,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/767677_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/767677_mask.png
3041,532269,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/532269_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/532269_mask.png
2190,411017,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/411017_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/411017_mask.png
5959,957650,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/957650_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/957650_mask.png
4548,75330,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/75330_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/75330_mask.png
2854,505727,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/505727_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/505727_mask.png
2272,42359,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/42359_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/42359_mask.png
105,116658,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/116658_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/116658_mask.png
10,101296,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/101296_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/101296_mask.png
5222,850981,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/850981_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/850981_mask.png
1916,372555,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/372555_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/372555_mask.png
2658,478077,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/478077_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/478077_mask.png
5150,839898,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/839898_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/839898_mask.png
2561,464065,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/464065_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/464065_mask.png
5457,883595,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/883595_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/883595_mask.png
1238,281208,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/281208_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/281208_mask.png
413,163228,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/163228_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/163228_mask.png
5138,838649,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/838649_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/838649_mask.png
4406,73183,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/73183_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/73183_mask.png
4259,711711,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/711711_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/711711_mask.png
633,194021,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/194021_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/194021_mask.png
5570,900297,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/900297_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/900297_mask.png
5592,904634,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/904634_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/904634_mask.png
3708,628971,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/628971_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/628971_mask.png
885,229907,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/229907_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/229907_mask.png
6073,974843,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/974843_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/974843_mask.png
2059,39367,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/39367_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/39367_mask.png
4627,763554,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/763554_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/763554_mask.png
1361,297062,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/297062_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/297062_mask.png
1094,26044,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/26044_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/26044_mask.png
3362,582928,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/582928_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/582928_mask.png
1505,31278,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/31278_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/31278_mask.png
940,237387,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/237387_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/237387_mask.png
923,234692,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/234692_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/234692_mask.png
4967,816528,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/816528_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/816528_mask.png
2596,471033,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/471033_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/471033_mask.png
3136,548256,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/548256_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/548256_mask.png
4628,763876,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/763876_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/763876_mask.png
374,156960,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/156960_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/156960_mask.png
627,193151,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/193151_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/193151_mask.png
5047,826780,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/826780_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/826780_mask.png
4456,73867,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/73867_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/73867_mask.png
1578,323782,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/323782_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/323782_mask.png
935,236731,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/236731_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/236731_mask.png
2309,428707,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/428707_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/428707_mask.png
5314,862470,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/862470_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/862470_mask.png
5366,869219,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/869219_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/869219_mask.png
3681,625386,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/625386_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/625386_mask.png
344,153163,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/153163_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/153163_mask.png
1210,277035,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/277035_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/277035_mask.png
2873,508910,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/508910_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/508910_mask.png
3096,540706,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/540706_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/540706_mask.png
4193,703054,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/703054_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/703054_mask.png
4109,689551,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/689551_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/689551_mask.png
1649,335613,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/335613_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/335613_mask.png
1785,354704,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/354704_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/354704_mask.png
4166,698428,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/698428_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/698428_mask.png
5248,854235,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/854235_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/854235_mask.png
4948,81456,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/81456_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/81456_mask.png
1080,257748,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/257748_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/257748_mask.png
1613,329889,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/329889_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/329889_mask.png
3115,544055,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/544055_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/544055_mask.png
1973,380270,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/380270_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/380270_mask.png
2146,406148,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/406148_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/406148_mask.png
2711,484976,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/484976_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/484976_mask.png
222,134280,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/134280_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/134280_mask.png
3769,63743,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/63743_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/63743_mask.png
3,100703,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/100703_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/100703_mask.png
5743,928614,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/928614_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/928614_mask.png
4945,814358,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/814358_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/814358_mask.png
4943,813939,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/813939_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/813939_mask.png
5621,908207,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/908207_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/908207_mask.png
2297,427560,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/427560_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/427560_mask.png
3310,575577,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/575577_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/575577_mask.png
953,238789,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/238789_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/238789_mask.png
3403,588923,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/588923_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/588923_mask.png
5836,94034,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/94034_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/94034_mask.png
5996,96326,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/96326_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/96326_mask.png
5565,899642,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/899642_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/899642_mask.png
5356,86801,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/86801_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/86801_mask.png
302,146345,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/146345_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/146345_mask.png
4807,789110,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/789110_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/789110_mask.png
3777,638532,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/638532_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/638532_mask.png
461,170527,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/170527_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/170527_mask.png
1815,359049,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/359049_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/359049_mask.png
1604,328712,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/328712_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/328712_mask.png
5992,962829,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/962829_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/962829_mask.png
1417,301568,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/301568_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/301568_mask.png
